subject	session	row	p_utts	c_utts	context
107	6	896	there.		M talks to sib.
107	6	897	see we take turns.		M talks to sib.
107	6	898	take turns.		M talks to sib.
107	6	899	yeah.		M talks to sib.
107	6	900	sheep.		M talks to sib.
107	6	901	sheep.		M talks to sib.
107	6	902	baa.		M talks to sib.
107	6	903	sheep says baa.		M talks to sib.
107	6	904	hi.		M talks to sib.
107	6	919	yeah, that's ###.		M talks to sib.
107	6	920	it's the window.		M talks to sib.
107	6	979	### Matthew.		M talks to sib.
107	6	980	what you got?		M talks to sib.
107	6	982	oh, it's too cats.		M talks to sib.
107	6	983	this ones a tiger.		M talks to sib.
107	6	984	and that's a cat.		M talks to sib.
107	6	985	goes in a tree.		M talks to sib.
107	6	986	this one says growl.		M talks to sib.
107	6	987	and this one says meow.		M talks to sib.
107	6	988	this one says meow.		M talks to sib.
107	6	989	and this one growls.		M talks to sib.
107	6	991	this is the two cats.		M talks to sib.
107	6	1006	is that another shake shake.		M talks to sib.
107	6	1007	that another shake shake Matthew?		M talks to sib.
107	6	1008	look at the balls inside.		M talks to sib.
107	6	1009	yellow.		M talks to sib.
107	6	1010	purple.		M talks to sib.
107	6	1011	orange.		M talks to sib.
107	6	1012	green.		M talks to sib.
107	6	1013			M talks to sib.
107	6	1014	yeah, shake shake.		M talks to sib.
107	6	1015	is that a shake shake?		M talks to sib.
107	6	1016	want do pancakes?		M talks to sib.
107	6	1024	I see you.		M talks to sib.
107	6	1084	what's that Matthew?		M talks to sib.
107	6	1166	oops, Matthew.		M talks to sib.
107	6	1167	who you calling, China?		M talks to sib.
107	6	1168	ok.		M talks to sib.
107	6	1169	I need my phone back.		M talks to sib.
107	6	1170	thank+you.		M talks to sib.
107	6	1171	thank+you.		M talks to sib.
107	6	1172	here's this phone.		M talks to sib.
107	6	1173	want to play with that phone?		M talks to sib.
107	6	1194	what are you --		M talks to sib.
107	6	1195	what is that Matthew?		M talks to sib.
107	6	1196	ah, I see.		M talks to sib.
107	6	1197	giraffe		M talks to sib.
107	6	1198	sheep.		M talks to sib.
107	6	1199	mm+hm.		M talks to sib.
107	6	1200	giraffe.		M talks to sib.
107	6	1201	yeah, and a sheep.		M talks to sib.
107	6	1202	giraffe, right.		M talks to sib.
107	6	1204	yeah he says baa, baa.		M talks to sib.
107	6	1205	that's the sheep.		M talks to sib.
107	6	1206	yeah.		M talks to sib.
107	6	1207	it tastes good.		M talks to sib.
107	6	1208	it doesn't taste good.		M talks to sib.
107	6	1209	you like to always try things.		M talks to sib.
107	6	1210	want to taste them.		M talks to sib.
107	6	1211	you want to always taste everything, don't you?		M talks to sib.
107	6	1212	yeah.		M talks to sib.
107	6	1213	make sure everything taste good.		M talks to sib.
107	6	1214	sheep, baa.		M talks to sib.
107	6	1215	want do Row_Row_Row_Your_Boat?		M talks to sib.
107	6	1217	yay!		M talks to sib.
107	6	1218	horse, neigh.		M talks to sib.
107	6	1219	horse.		M talks to sib.
107	6	1220	neigh.		M talks to sib.
107	6	1221	yeah, where is that horse?		M talks to sib.
107	6	1222	where'd that horse go Matthew?		M talks to sib.
107	6	1223	should we see if we can find him?		M talks to sib.
107	6	1227	who's that Matthew?		M talks to sib.
107	6	1228	who is that?		M talks to sib.
107	6	1229	frog.		M talks to sib.
107	6	1230	frog.		M talks to sib.
107	6	1231	frog.		M talks to sib.
107	6	1232	yeah.		M talks to sib.
107	6	1234	ok, Matthew let's play over here.		M talks to sib.
107	6	1235	Sean wants to build a building.		M talks to sib.
107	6	1236	I can see you're getting tired.		M talks to sib.
107	6	1249	Matthew, want to finish your bottle?		M talks to sib.
107	6	1272	Matthew.		M talks to sib.
107	6	1273	careful.		M talks to sib.
107	6	1279	come here Matthew.		M talks to sib.
107	6	1280	come here.		M talks to sib.
107	6	1281	where you going?		M talks to sib.
107	6	1282	I need you to stay right here and play with mommy and Sean.		M talks to sib.
107	6	1283	mm+hm.		M talks to sib.
107	6	1284	yeah.		M talks to sib.
107	6	1285	come on back.		M talks to sib.
107	6	1286	come on back Matthew.		M talks to sib.
107	6	1288	come on back.		M talks to sib.
107	6	1289	yeah you can go in the red car too.		M talks to sib.
107	6	1290	go shopping.		M talks to sib.
107	6	1291	go grocery shopping.		M talks to sib.
107	6	1323	who's that?		M talks to sib.
107	6	1324	giraffe.		M talks to sib.
107	6	1325	mm+hm.		M talks to sib.
107	6	1326	hi.		M talks to sib.
107	6	1327	hi Matt.	my nose.	M talks to sib. C and M talk at same time.
107	6	1328	Matthew want to finish your bottle?		M talks to sib.
107	6	1329	come here.		M talks to sib.
107	6	1330	finish your bottle?		M talks to sib.
107	6	1332	what happened to your bottle Matthew?		M talks to sib.
107	6	1334	hi.		M talks to sib.
107	6	1335	yeah your bottle.		M talks to sib.
107	6	1336	your bottle.		M talks to sib.
107	6	1337	want to drink it?		M talks to sib.
107	6	1338	good boy.		M talks to sib.
107	6	1413	where you going Matthew?		M talks to sib.
107	6	1452	where are you going?	chomp.	M talks to sib. M and C talk at same time.
107	6	1453	you can't go up on the couch.	chomp.	M talks to sib. M and C talk at same time.
107	6	1454	### up there.	chomp.	M talks to sib. M and C talk at same time.
107	6	1455	no.	chomp.	M talks to sib. M and C talk at same time.
107	6	1460	### go over there.		M talks to sib quietly.
107	6	1461	you can't go over there.		M talks to sib.
107	6	1462	no.		M talks to sib.
107	6	1463	where you going Matthew?		M talks to sib.
107	6	1464	you better stay right here.		M talks to sib.
107	6	1481	###.		M quietly talks to sib.
107	6	1483	ah.		M talks to sib.
107	6	1484	up.		M talks to sib.
107	6	1485	down.		M talks to sib.
107	6	1486	up.		M talks to sib.
107	6	1487	down.		M talks to sib.
107	6	1488	up.		M talks to sib.
107	6	1489	down.		M talks to sib.
107	6	1490	up.		M talks to sib.
107	6	1491	down.		M talks to sib.
107	6	1492	you're a flying ###.		M talks to sib.
107	6	1589	Matthew where you going?	###.	M talks to sib. M and C talk at same time.
107	6	1590	got to stay over here.	###.	M talks to sib. M and C talk at same time.
107	6	1591	let's go for a walk.	###.	M talks to sib. M and C talk at same time.
107	6	1592	go for a walk.		M talks to sib.
107	6	1593	### the truck.		M talks to sib.
107	6	1594	ok let's go for a walk.		M talks to sib.
107	6	1605	this is Sean's cup.		M talks to sib.
107	6	1675	windmill.		M talks to sib.
107	6	1681	he's silly.		M talks to sib.
107	6	1682	isn't he silly?		M talks to sib.
107	6	1710	is that the baby book.		M talks to sib.
107	6	1719	who's that Matthew?		M talks to sib.
107	6	1720	who's that?		M talks to sib.
107	6	1721	who's that?		M talks to sib.
107	6	1724	it's a circle.		M talks to sib.
107	6	1725	the wheel goes round.		M talks to sib.
107	6	1746	here you go Matthew.		M talks to sib.
107	6	1765	he's almost done Matthew.		M talks to sib.
107	6	1766	we're almost done.		M talks to sib.
107	6	1767	I know.		M talks to sib.
107	6	1768	I'm going to get it.		M talks to sib.
107	6	1770	here we go Matthew.		M talks to sib.
107	6	1771	###.		M talks to sib.
108	2	870	---		M and F talking.
108	2	890	---		M talking to F.
108	2	897	---		M and F talking.
108	2	925	---		M talking to F.
108	2	935	hey.		F talks in the middle of M's last sentence.
108	2	959	the chair.		M and F talking at same time.
108	2	962	---		M and F talking.
108	2	1007	### Elmo.		M talking at same time as F.
108	2	1041	---		M and F talking.
108	2	1050	---		M and F talking.
108	2	1113	---		M and F talking.
108	2	1143	---		M and F talking.
108	2	1151	---		M talking to F.
108	2	1160	---		M and F talking.
108	2	1167	###		M talking to S at same time F's talking to C.
108	2	1171	###		M talking to S at same time F's talking to C.
108	2	1207	---		M talking to F.
108	2	1224	---		M and F talking.
108	2	1228	---		M and F talking.
108	2	1276	she is.		M and F talking at same time.
108	2	1363	---		M talking to F.
108	2	1378	---		F gesturing and talking to M.
108	2	1404	---		M talking to F.
108	2	1406	---		M and F talking.
108	2	1408	---		M talking to F.
108	2	1426	---		M and F talking.
108	2	1429	---		M talking to F.
108	2	1447	---		M and F talking.
108	2	1553	---		M and F talking.
108	3	27	---		M talking to sib about school.
108	3	411	---		M looking over sib's homework; talking to herself.
108	3	597	---		M and F talking.
108	3	638	---		F talking to dog.
108	3	687	---		M and F talking.
108	3	1076	cheese.		F saying it to smile into the camera.
108	3	1088	---		M and F talking.
108	3	1108	---		M and F talking while S helps C get a popsicle.
108	3	1148	---		M and F talking.
108	3	1164	I don't have one so I can't chee.		F immitating the way C says cheers.
108	3	1178	---		M and F talking.
108	3	1181	---		M talking to F.
108	3	1410	---		M and F talking.
108	3	1441	---		M talking to F.
108	3	1446	---		M talking to F.
108	3	1447	---	mama.	F talking to M.
108	3	1449	---		M talking to F.
108	3	1455	---		M and F talking.
108	3	1457	---		M talking to F.
108	3	1595	---		M and F talking.
108	3	1599	---		M talking to F.
108	3	1615	---		M talking to F.
108	3	1760	---		M talking to F.
108	3	1838	---		M and F talking.
108	3	1851	---		M talking to F.
108	3	1857	---		F talking to M.
108	3	2012	---		M talking to F.
108	4	294	---		M talking to F.
108	4	386	---		M talking to F.
108	4	388	---		M and F talking.
108	4	408	---		F talking to E.
108	4	410	---		M talking to F.
108	4	452	---		M and F talking.
108	4	561	---		M talking to F.
108	4	566	---		F talking to E.
108	4	765	---	lady+bug.	M talking to S about math while C and F interact.
108	4	876	---		M talking to F.
108	4	878	---		M talking to F.
108	4	887	---		M talking to F.
108	4	963	---		F talking to M.
108	4	1029	---		M talking to F.
108	4	1044	---		M talking to F.
108	4	1404	back away dad.		M talking to F.
108	4	1415	---		M talking to F.
108	4	1466	---		M talking to F.
108	4	1479	---		F talking to E.
108	4	1487	---		M talking to F
108	4	1489	---		F talking to M.
108	4	1591	---		F talking to M.
108	4	1625	---		M talking to F.
108	4	1640	---		M talking to F.
108	4	1653	---		M and F talking.
108	4	1662	---		F talking to M.
108	4	1704	---		M and F talking.
108	4	1711	---		F talking to cat.
108	4	1740	---		M and F talking to dog.
108	4	1757	---		F talking to dog.
108	4	1762	---		F and M talking.
108	4	1838	---		F talking to M.
108	4	1979	Trixie, get away from over there.		F talking to dog.
108	4	2050	---		M talking to F.
108	4	2090	---		F talking to dog.
108	4	2094	---		F talking to M.
108	4	2115	---		F talking to E.
108	4	2116	---		M and F talking.
108	4	2221	---		F talking to dog.
108	5	21	---		F talking to M.
108	5	24	---		M talking to F.
108	5	73	Lord_Of_The_Rings.		M talking to F.
108	5	74	---		M talking to F.
108	5	113		he the eyes and the mouth fall like here.	C talking about animated cat on TV.  C showing F what the cat looked like when he talked.
108	5	124	---		M talking to F.
108	5	146	---		M and F talking.
108	5	282	---		M talking to F.
108	5	285	---		M talking to F.
108	5	330	---		M talking to F.
108	5	331	right as Yowl lifts up his leg to --		M talking to F.
108	5	333	---		M talking to F.
108	5	348	---		M and F talking.
108	5	349	---		M and F talking; C and S watching TV.
108	5	416	---		M talking to F.
108	5	490	---		F talking to M.
108	5	538	---		M talking to F.
108	5	541	---		M talking to F.
108	5	560	---		F and M talking.
108	5	575	---		M talking to F.
108	5	595	---		M talking to F.
108	5	598	---		M talking to F.
108	5	600	---		M talking to F.
108	5	602	---	there Nani.	F talking to M.
108	5	604	---		M talking to F.
108	5	716	---		F and M talking.
108	5	892	---		M talking to F.
108	5	954	---		M and F talking.
108	5	1005	---		F talking to M.
108	5	1008	---		M and F talking.
108	5	1017	you a bananie.		F immitating how C just said banana.
108	5	1099	---		F talking to M.
108	5	1110	---		M talking to F.
108	5	1114	---		M talking to F.
108	5	1120	---		F talking to M.
108	5	1258	---		F talking to M.
108	5	1400	come on let's do the count down.		F holds his palm up, then like tracing down a list brings it down as he says \"count down\".
108	5	1562	---		M and F talking.
108	5	1643	---		F and M talking.
108	5	1782	---		M talking to F.
108	5	1894	---		F talking to cat.
108	5	1956	shh.		M talking to F.
108	5	1994	---		F talking to M.
108	5	2064	---		M talking to F.
108	5	2100	---		M talking to F.
108	5	2103	---		M talking to F.
108	5	2231	---		F talking to E.
108	5	2274	---		M talking to F.
108	5	2289	---		M and F talking.
108	5	2347	---		M talking to F.
108	5	2359	---		F talking to M.
108	5	2360	hmmm.		M talking to F.
108	5	2364	---		M and F talking.
108	5	2367	---		F talking to M.
108	6	1193			M and F talking
108	6	1205		hey that my food!	C talking to sib
108	6	1208		Nani, that my food!	C talking to sib
108	6	1210		Nani!	C talking to sib
108	6	1211		Nani Nani Nani that my food.	C talking to sib
108	6	1219		it be is mine.	C talking to sib
108	6	1241		where my drink?	C talking to sib
108	6	1242		what is it?	C talking to sib
108	6	1244		that mine?	C talking to sib
108	6	1246		where's my --	C talking to sib
108	6	1257		give me more.	C talking to sib
108	6	1268		Nani, that be?	C talking to sib
108	6	1299		Nani you ### to make a ###	C talking to sib
108	6	1300		see?	C talking to sib
108	6	1301		goes on your shirt.	C talking to sib
108	6	1375			Conversation with M and sib; M talking to self
108	6	1437	come on.		Can't hear M - sib is talking loudly
108	6	1440	ok ###		Can't hear M - sib is talking loudly
108	6	1587		no you not getting me more juice.	C talking to sib
108	6	1592	hmm?		M and F talking simultaneously
108	6	1593	---		M and F talking simultaneously
108	6	1693	where your fork?		M and F talking simultaneously
108	6	1694	what's wrong -- what's wrong with Kiana's mouth?		M and F talking simultaneously
108	6	1701		no.	C talking to sib
108	6	1716	Abre!		M and F talking simultaneously.
108	6	1717	Abre!		M and F talking simultaneously.
108	6	1746	check in the drawer?		M and F talking simultaneously.
108	6	1747	that's alright I'll -- I'll just ask you.		M and F talking simultaneously.
108	6	1762			M and F having conversation with Sib; M and F talking to each other
108	6	1769		let me see it.	C talking to F
108	6	1828	---		M and F talking
108	6	1843	---		M and F talking
108	6	1862	splat!		M and F talking simultaneously.
108	6	1863	just swinging in at the gas+station -- all of a sudden barf!		M and F talking simultaneously-F making sound effect
108	6	1889			Sib and M having conversation - M talking to F
108	6	1917	you're not supposed to be ripping her bag.		M and F talking simultaneously.
108	6	1919	and then two more blocks east.		M and F talking simultaneously.
108	6	1920	is that nice?		M and F talking simultaneously.
108	6	2092			M helping Sib with homework - F talking to M
108	6	2127	what are you doing missy?		M and F talking simultaneously.
108	6	2128	that's ### before we knew about healthy things.		M and F talking simultaneously.
108	6	2146	what is that?		F and M talking simultaneously
108	6	2176		no.	M and F talking simultaneously
108	6	2178	yeah I do.		M and F talking simultaneously
108	6	2183	I'm going to eat mine.		M and F talking simultaneously
108	6	2204	it's -- it's -- it's as disgusting as it sounds.		M and F talking simultaneously
108	6	2205	I admit it.	###	M and F talking simultaneously - can't hear C
108	6	2258	and it's not there is.		M and F talking simultaneously
108	6	2259	you're going to knock it off the table.		M and F talking simultaneously
108	6	2263			M helping sib with homework; M and F talking
108	6	2305		no.	C talking to sib
108	6	2316	try it.		M and F talking simultaneously.
108	6	2327		now do it.	C talking to sib
108	6	2328		and ###	C talking to sib
108	6	2329		do is your thing again.	C talking to sib
108	6	2427	that's good.		M and F talking simultaneously
108	6	2428	hey, that's enough of that.		M and F talking simultaneously
108	6	2483	we don't have bottles.		M and F talking simultaneously.
108	6	2484	you haven't had a bottle in two years.		M and F talking simultaneously.
108	6	2526			M and F talking; Sib talking to M and F
108	6	2527			Sib talking to C -END OF TAPE 2
108	7	276			Conversation between M and F; M and sib talking
108	7	544			M and F talking to each other; sib talking to M and F
108	7	654			M and F talking; Sib and parents talking
108	7	788			M and F talking; M and F talking to Sib
108	7	926			M and F talking; M and F talking with sib
108	7	1414			M and sib talking
108	7	1447		huh?	C talking to sib
108	7	1553			M and sib talking
108	7	1676			M and sib talking
108	7	1834			M and sib talking
108	7	2001			M and sib talking
108	7	2037		rip your mouth up!	C talking to sib
108	7	2039		rip you mouth up!	C talking to sib
108	7	2171			M and sib talking
108	7	2333			M and sib talking
108	7	2441		Nani I want pear.	C talking to sib
108	7	2508			M and sib talking
108	9	502			Sib talking to M and F
108	9	619			Sib talking to M and F
108	9	871			Sib talking to M and F
108	9	1041			Sib talking to M and F; M and F talking
108	9	1208			Sib talking to M, F
108	9	1309			Sib talking to M and F; M and F talking
108	9	1424			Sib talking to M and F
108	9	1606			Sib talking to M and F
108	9	1941			Sib talking to M and F
108	9	2093			Sib talking to M and F
108	9	2235			Sib talking to M and F - F talking to E - M and F talking
108	9	2349			Sib talking to M and F - M and F in conversation
108	9	2485			Sib talking to M and F - M and F talking
108	10	252			C nods while F is talking
108	10	994	she said she wasn't hungry so --		F talking to M. 
108	10	1011			C says as F is speaking previous utterance. 
108	10	1083			F and M talking. M and OS talking in background.
108	10	1093	oh, ok. 		M talking to F. 
108	10	1140			F and M talking. M and OS talking in background.
108	10	1249			F and M talking. M and OS talking in background. 
108	10	1316			M and F talking. M and OS talking in background. 
108	10	1429			M and F talking. M and OS talking in background.
108	10	1448	 so half hour later Tony does the checks and I went in there and I went there and I'm like, what -- what's up with the  check. 		M talking to F. 
108	10	1489			M and F talking. 
108	10	1584			F and M talking. 
108	10	1670			F and M talking. M and OS talking in bakcground. 
108	11	1550		hey look+at what else she has.	Mom and sibling talking over child
108	12	938			child father and mother all talking at once
109	4	13	---		M talking to sib.
109	4	29	---		M talking to sib.
109	4	30	---		M talking to sib. M in other room.
109	4	31	---		M talking to sib.
109	4	34	---		M talking to sib.
109	4	59	---		M talking to sib.
109	4	61	---		M talking to sib.
109	4	111	---		M talking to sib.
109	4	114	---		M talking to sib.
109	4	116	---		M talking to sib.
109	4	119	---		M talking to sib.
109	4	124	---		M talking to sib.
109	4	131	---		M talking to sib.
109	4	150	---		M talking to sib.
109	4	174	---		M talking to sib.
109	4	177	---		M talking to sib.
109	4	179	---		M talking to sib.
109	4	188	---		M talking to sib.
109	4	191	---		M talking to sib. C playing with train by himself.
109	4	193	---		M talking to sib.
109	4	196	---		M talking to sib.
109	4	205	---		M talking to sib.
109	4	209	---		M talking to sib.
109	4	211	---		M talking to sib.
109	4	223	---		M talking to sib.
109	4	226	---		M talking to sib.
109	4	228	---		M talking to sib.
109	4	233	---		M talking to sib.
109	4	239	---		M talking to sib.
109	4	244	---		M talking to sib.
109	4	257	---		M talking to sib.
109	4	272	---		M talking to sib.
109	4	297	---		M talking to sib.
109	4	300	---		M talking to sib.
109	4	303	---		M talking to sib.
109	4	335	---		M talking to sib.
109	4	340	---		M talking to sib.
109	4	344	---		M talking to sib.
109	4	351	---		M talking to sib.
109	4	357	---		M talking to sib.
109	4	359	---		M talking to sib.
109	4	361	---		M talking to sib.
109	4	365	---		M talking to sib.
109	4	367	---		M talking to sib.
109	4	373	---		M talking to sib.
109	4	377	---		M talking to sib.
109	4	379	---		M talking to sib.
109	4	381	---		M talking to sib.
109	4	383	---		M talking to sib.
109	4	408	---		M talking to sib.
109	4	410	---		M talking to sib.
109	4	415	---		M talking to sib.
109	4	417	---		M talking to sib.
109	4	420	---		M talking to sib.
109	4	422	---		M talking to sib.
109	4	427	---		M talking to sib.
109	4	436	---		M talking to sib.
109	4	439	---		M talking to sib.
109	4	443	---		M talking to sib.
109	4	450	---		M talking to sib.
109	4	457	---		M talking to sib.
109	4	460	---		M talking to sib.
109	4	472	---		M talking to sib.
109	4	477	---		M talking to sib.
109	4	481	---		M talking to sib.
109	4	486	---		M talking to sib.
109	4	489	---		M talking to sib.
109	4	491	---		M talking to sib.
109	4	495	---		M talking to sib.
109	4	497	---		M talking to sib.
109	4	500	---		M talking to sib.
109	4	505	---		M talking to sib.
109	4	511	---		M talking to sib.
109	4	517	---		M talking to sib.
109	4	519	---		M talking to sib.
109	4	524	---		M talking to sib.
109	4	533	---		M talking to sib.
109	4	549	---		M talking to sib.
109	4	556	---		M talking to sib.
109	4	558	---		M talking to sib.
109	4	562	---		M talking to sib.
109	4	565	---		M talking to sib.
109	4	570	---		M talking to sib.
109	4	575	---		M talking to sib.
109	4	581	---		M talking to sib.
109	4	588	---		M talking to sib. 00:30:01 End of tape two.
109	6	13	and you clean up the kitchen stuff.		M talks to sib 1.
109	6	17	how much you looking for?		M talks to sib 1.
109	6	21	you want to do stuff in your little kitchen.		M talks to sib 1.
109	6	22	well I think you should clean up your little kitchen.		M talks to sib 1.
109	6	23	ok.		M talks to sib 1.
109	6	24	I think that's a good idea.		M talks to sib 1.
109	6	25	maybe -- you can just start by pushing all that food into the corner and then we'll organize it.		M talks to sib 1.
109	6	26	after we see that it's all there.		M talks to sib 1.
109	6	27	I will help you.		M talks to sib 1.
109	6	42	oh, this goes with Polly_Pockets.		M talks to sib 1.
109	6	43	can you put this over by the Polly_Pockets?		M talks to sib 1.
109	6	56	want me to fold this open?		M talks to sib 1.
109	6	57	is that why you brought it over?		M talks to sib 1.
109	6	68	hello.		C talks to sib 2.
109	6	69	hello.		C talks to sib 2.
109	6	70	hi.		C talks to sib 2.
109	6	86	ok Em.		M talks to sib 1.
109	6	87	do you -- do you have some food all pushed up so we can put them away in the kitchen.		M talks to sib 1.
109	6	95	you are.		M talks to sib 1.
109	6	97	trick is when -- you didn't really mean it.		M talks to sib 1.
109	6	98	you wanted me to think you did.		M talks to sib 1.
109	6	99	right		M talks to sib 1.
109	6	167	I don't think we need any more cars Em.		M talks to sib 1.
109	6	168	I think we need more -- lots more track.		M talks to sib 1.
109	6	169	we need some long straight ones.		M talks to sib 1.
109	6	170	go all the way to the one here.		M talks to sib 1.
109	6	195	and say hi Cassidy.		M talks to sib 1.
109	6	198	hi baby.		M talks to sib 2.
109	6	199	just in time.		M talks to sib 1.
109	6	200	###.		M talks to sib 1.
109	6	201	all right.		M talks to sib 1.
109	6	202	Cassidy.		M talks to sib 2.
109	6	203	I know.		M talks to sib 1.
109	6	204	maybe you have to clean up.		M talks to sib 1.
109	6	205	you have you just slowly make your way.		M talks to sib 1.
109	6	206	hi sweetie.		M talks to sib 2.
109	6	207	you want to move closer to us?		M talks to sib 2.
109	6	208	you want to come a little closer?		M talks to sib 2.
109	6	209	we have a little bit of room over here.		M talks to sib 2.
109	6	210	there you go.		M talks to sib 2.
109	6	211	there you go.		M talks to sib 2.
109	6	212	I guess.		M talks to sib 1.
109	6	213	and then he got a cold?		M talks to sib 1.
109	6	460	hold on Cassidy.		M talks to sib 2.
109	6	461	after this.		M talks to sib 2.
109	6	465	I know.		M talks to sib 2.
109	6	466	you want to see too, huh?		M talks to sib 2.
109	6	468	say how did I get all the way over here?		M talks to sib 2.
109	6	477	I'm coming.		M talks to sib2.
109	6	478	hi.		M talks to sib2.
109	6	479	hi.		M talks to sib2.
109	6	483	well, let's see.		M talks to sib 1.
109	6	484	can you put the -- sea+horse back?		M talks to sib 1.
109	6	498	you're right.		M talks to sib1.
109	6	499	you have to see which fits where.		M talks to sib1.
109	6	501	you do.		M talks to sib1.
109	6	502	that's the yellow fish.		M talks to sib1.
109	6	503	all right.		M talks to sib1.
109	6	504	good job.		M talks to sib1.
109	6	505	all right.		M talks to sib1.
109	6	506	and that makes a family?		M talks to sib1.
109	6	510	want to help me sort these things out?		M talks to sib1.
109	6	511	does the mail+box go in the kitchen?		M talks to sib1.
109	6	512	no.		M talks to sib1.
109	6	514	---		M talks on Phone.
109	6	551	and that was Deidra.		M talks to sib 2.
109	6	552	she wanted to come over with Dylan.		M talks to sib 2.
109	6	575	are you riding your dolphin?		M talks to sib1.
109	6	576	let's take the dolphin down+stairs.		M talks to sib1.
109	6	599	hi.		M talks to sib2.
109	6	600	ok.		M talks to sib1.
109	6	601	let's see the jump.		M talks to sib1.
109	6	603	ok.		M talks to sib1.
109	6	610	what?		M talks to sib1.
109	6	611	ah, that'll be much later.		M talks to sib1.
109	6	615	where's Will's car for this race+track?		M talks in sib1.
109	6	616	anybody know?		M talks in sib1.
109	6	617	I don't want to lose it.		M talks in sib1.
109	6	619	are you hungry?		M talks to sib2.
109	6	620	###.		M talks to sib2.
109	6	621	about your jump?		M talks to sib1.
109	6	622	I'm not sure.		M talks to sib1.
109	6	623	it's going to jump over this stuff.		M talks to sib1.
109	6	624	oh.		M talks to sib1.
109	6	625	well.		M talks to sib1.
109	6	626	I'll be watch.		M talks to sib1.
109	6	627	oh, you know what?		M talks to sib1.
109	6	628	got to move the race+track.		M talks to sib1.
109	6	629	all right.		M talks to sib1.
109	6	631	ok.		M talks to sib1.
109	6	632	all right.		M talks to sib1.
109	6	634	ok.		M talks to sib1.
109	6	641	oh.		M talks to sib1.
109	6	642	well I don't think he meant to.		M talks to sib1.
109	6	648	I think Will's ready to jump.		M talks to sib1.
109	6	649	why not?		M talks to sib1.
109	6	652	oh no.		M talks to sib1.
109	6	653	do we all have to be quiet?		M talks to sib1.
109	6	654	ok.		M talks to sib1.
109	6	658	Will's dolphin's not sleeping.		M talks to sib1.
109	6	661	Will's ridding his dolphin.		M talks to sib1.
109	6	724	I know.		M talks to sib2.
109	6	725	I know.		M talks to sib2.
109	6	726	I know, how could I give you half your lunch.		M talks to sib2.
109	6	727	how could I do that.		M talks to sib2.
109	6	728	I know.		M talks to sib2.
109	6	735	it crashed.		M talks to sib1.
109	6	736	oh no.		M talks to sib1.
109	6	737	push it back up.		M talks to sib1.
109	6	738	push it up.		M talks to sib1.
109	6	739	oh.		M talks to sib2.
109	6	740	oh.		M talks to sib2.
109	6	741	why?		M talks to sib1.
109	6	742	oh yeah?		M talks to sib1.
109	6	743	oh, can you --		M talks to sib1.
109	6	744	squeeze it around there maybe?		M talks to sib1.
109	6	745	hmm.		M talks to sib1.
109	6	746	push real hard.		M talks to sib1.
109	6	747	ah.		M talks to sib1.
109	6	748	aw.		M talks to sib1.
109	6	749	### come fix it.		M talks to sib1.
109	6	750	aw.		M talks to sib2.
109	6	751	aw.		M talks to sib2.
109	6	752	oh.		M talks to sib2.
109	6	778	give me the other one Em.		M talks to sib1.
109	6	802	a tiny car saying whew, whew, excuse me, move out of the way.		M talks to sib1.
109	6	806	em, get that one behind you.		M talks to sib1.
109	6	807	that's the only one that works really well.		M talks to sib1.
109	6	818	I think it is.		M talks to sib1,
109	6	895	are you lacing the buttons now?		M talks to sib1.
109	6	896	you're sewing?		M talks to sib1.
109	6	897	you're letting Will help you?		M talks to sib1.
109	6	898	he doesn't.		M talks to sib1.
109	6	899	he's playing with the doll.		M talks to sib1.
109	6	902	the needle part.		M talks to sib1.
109	6	903	right.		M talks to sib1.
109	6	904	right.		M talks to sib1.
109	6	905	it's pointy.		M talks to sib1.
109	6	906	and it could poke you.		M talks to sib1.
109	6	907	all right.		M talks to sib1.
109	6	908	good job.		M talks to sib1.
109	6	909	good sewing.		M talks to sib1.
109	6	910	she pretended.		M talks to sib1.
109	6	911	she was probably just showing you that it could hurt, huh?		M talks to sib1.
109	6	912	oh.		M talks to sib1.
109	6	913	Will's cracking up, huh.		M talks to sib1.
109	6	914	he is laughing really hard, huh?		M talks to sib1.
109	6	915	he really likes that toy.		M talks to sib1.
109	6	916	it's smart that you put the ice+cream in the fridge here.		M talks to sib1.
109	6	917	mm+hm.		M talks to sib1.
109	6	918	how about -- putting everything here.		M talks to sib1.
109	6	919	it's ok.		M talks to sib1.
109	6	920	oh.		M talks to sib1.
109	6	921	yeah?		M talks to sib1.
109	6	922	you know what?		M talks to sib1.
109	6	923	do you know where all the other ones of those --		M talks to sib1.
109	6	924	I was looking for them a couple weeks ago.		M talks to sib1.
109	6	925	those beads.		M talks to sib1.
109	6	926	there's two other strings.		M talks to sib1.
109	6	940	what sound?		M talks to sib1.
109	6	941	oh, I just snapped -- the orange thing together.		M talks to sib1.
109	6	942	well that goes with the ###.		M talks to sib1.
109	6	943	well, it used to.		M talks to sib1.
109	6	944	all right.		M talks to sib1.
109	6	945	em, will you bring the shopping cart over here.		M talks to sib1.
109	6	947	you know maybe if you look you will find it.		M talks to sib1.
109	6	948	you're not.		M talks to sib1.
109	6	949	well then I better not hide any ice+cream or anything like that or you wouldn't find it.		M talks to sib1.
109	6	951	oh.		M talks to sib1.
109	6	952	how about that big shopping cart?	ah.	M talks to sib1. C and M talk at same time.
109	6	953	bet you'd be good at getting that.		M talks to sib1.
